"CODE,N,11,0","NAME,C,26","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,5,0","T%_SC,N,7,1","M_SC,N,6,0","F_SC,N,5,0","SR_SC,N,7,0","T_ST,N,5,0","T%_ST,N,7,1","M_ST,N,6,0","F_ST,N,5,0","SR_ST,N,7,0","T_LITTERAT,N,11,0","T%_LITTERA,N,12,1","M_LITTERAT,N,12,0","F_LITTERAT,N,11,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,1","M_WORKERS,N,13,0","F_WORKERS,N,13,0","SR_WORKERS,N,14,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,1","M_MARGINAL,N,13,0","F_MARGINAL,N,12,0","SR_MARGINA,N,13,0","T_NONWORK,N,13,0","T%_NONWORK,N,14,1","M_NONWORK,N,13,0","F_NONWORK,N,13,0","SR_NONWORK,N,14,0","T_PRIMARY,N,11,0","T%_PRIMARY,N,13,1","M_PRIMARY,N,12,0","F_PRIMARY,N,11,0","SR_PRIMARY,N,13,0","T_SECUND,N,10,0","T%_SECUND,N,12,1","M_SECUND,N,11,0","F_SECUND,N,11,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,1","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,11,0","T%_CULTIVA,N,12,1","M_CULTIVAT,N,12,0","F_CULTIVAT,N,11,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,1","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,1","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,9,0","T%_MINING,N,11,1","M_MINING,N,10,0","F_MINING,N,9,0","SR_MINING,N,11,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,1","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,1","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,13,0","T%_CONSTRU,N,13,1","M_CONSTRUC,N,13,0","F_CONSTRUC,N,13,0","SR_CONSTRU,N,13,0","T_TRADE,N,9,0","T%_TRADE,N,11,1","M_TRADE,N,9,0","F_TRADE,N,9,0","SR_TRADE,N,10,0","T_TRANSPOR,N,13,0","T%_TRANSPO,N,13,1","M_TRANSPOR,N,13,0","F_TRANSPOR,N,13,0","SR_TRANSPO,N,13,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,1","M_SERVICES,N,13,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0"
510007,Kanakkampalaiyam,Coimbatore,8447,14716,2092,4,4296,4151,1035,982,499,483,1033,707,8.4,370,337,1098,12,0.1,6,6,1000,5873,78.7,3315,2558,1296,3042,36,2417,625,3867,21,0.2,10,11,909,5384,63.7,1869,3515,532,497,16.3,343,154,2227,1673,55,1353,320,4228,880,28.9,727,153,4752,97,3.2,85,12,7083,387,12.7,249,138,1804,5,0.2,3,2,1500,8,0.3,6,2,3000,72,2.4,49,23,2130,1293,15.3,1076,217,4959,300,9.9,222,78,2846,323,10.6,297,26,11423,176,5.8,174,2,87000,381,12.5,256,125,2048
510100,Tiruppur U.A.,Coimbatore,306237,33660,74658,4.1,158897,147340,1078,34417,17471,16946,1031,21905,7.2,11094,10811,1026,56,0,26,30,867,197140,72.5,116786,80354,1453,134177,43.8,107017,27160,3940,652,0.2,70,582,120,171408,56,51810,119598,433,5349,4,3701,1648,2246,91476,68.2,71457,20019,3569,37416,27.9,31910,5506,5795,1647,1.2,1407,240,5863,3401,2.5,2047,1354,1512,237,0.2,196,41,4780,64,0,51,13,3923,4491,3.3,3411,1080,3158,80135,26.2,62557,17578,3559,6786,5.1,5438,1348,4034,20334,15.2,18389,1945,9454,5013,3.7,4796,217,22101,12069,9,8725,3344,2609
510200,Pollachi U.A.,Coimbatore,127132,29738,29782,4.3,64862,62270,1042,13667,6992,6675,1047,14695,11.6,7363,7332,1004,440,0.3,215,225,956,86616,76.3,49011,37605,1303,46766,36.8,38435,8331,4613,602,0.5,56,546,103,79764,62.7,26371,53393,494,7809,16.7,5071,2738,1852,12373,26.5,10158,2215,4586,26614,56.9,23233,3381,6872,1939,4.1,1707,232,7358,5674,12.1,3196,2478,1290,166,0.4,141,25,5640,30,0.1,27,3,9000,1124,2.4,879,245,3588,9088,7.1,7511,1577,4763,2131,4.6,1741,390,4464,13615,29.1,12562,1053,11930,5124,11,4987,137,36401,7875,16.8,5684,2191,2594
510300,Coimbatore U.A.,Coimbatore,1100746,34699,254293,4.3,570370,530376,1075,124031,62924,61107,1030,0,10.5,58288,57333,1017,1330,0.1,665,665,1000,777617,79.6,442055,335562,1317,382387,34.7,326444,55943,5835,2755,0.3,415,2340,177,715604,65,243511,472093,516,27176,7.1,18594,8582,2167,174062,45.5,156437,17625,8876,181493,47.5,151693,29800,5090,5019,1.3,4345,674,6447,19502,5.1,12342,7160,1724,2311,0.6,1627,684,2379,344,0.1,280,64,4375,9538,2.5,7719,1819,4244,140899,12.8,129231,11668,11076,23281,6.1,19207,4074,4715,76534,20,70082,6452,10862,28240,7.4,26750,1490,17953,76719,20.1,54861,21858,2510
511002,Vedasandur,Dindigul Anna,7541,34277,1706,4.4,3844,3697,1040,909,488,421,1159,1017,13.5,521,496,1050,5,0.1,2,3,667,4831,72.8,2816,2015,1398,2532,33.6,2115,417,5072,36,0.5,10,26,385,4973,65.9,1719,3254,528,882,34.8,692,190,3642,352,13.9,318,34,9353,1298,51.3,1105,193,5725,96,3.8,85,11,7727,746,29.5,576,170,3388,40,1.6,31,9,3444,0,0,0,0,0,84,3.3,63,21,3000,196,2.6,186,10,18600,72,2.8,69,3,23000,644,25.4,590,54,10926,100,3.9,97,3,32333,554,21.9,418,136,3074
511001,Kiranur,Dindigul Anna,6598,6887,1485,4.4,3092,3506,882,877,422,455,927,2319,35.1,1160,1159,1001,59,0.9,33,26,1269,3429,59.9,1913,1516,1262,2262,34.3,1601,661,2422,214,3.2,24,190,126,4122,62.5,1467,2655,553,1293,57.2,779,514,1516,161,7.1,119,42,2833,808,35.7,703,105,6695,265,11.7,200,65,3077,997,44.1,548,449,1220,31,1.4,31,0,0,0,0,0,0,0,60,2.7,36,24,1500,96,1.5,78,18,4333,5,0.2,5,0,0,489,21.6,467,22,21227,23,1,23,0,0,296,13.1,213,83,2566
511003,Nattam,Dindigul Anna,19105,15370,4118,4.6,9694,9411,1030,2447,1267,1180,1074,3405,17.8,1742,1663,1048,6,0,2,4,500,11281,67.7,6603,4678,1412,6992,36.6,5415,1577,3434,403,2.1,21,382,55,11710,61.3,4258,7452,571,4077,58.3,2892,1185,2441,512,7.3,434,78,5564,2409,34.5,2093,316,6623,1441,20.6,1353,88,15375,2565,36.7,1485,1080,1375,65,0.9,50,15,3333,6,0.1,4,2,2000,142,2,86,56,1536,276,1.4,260,16,16250,88,1.3,84,4,21000,1155,16.5,1091,64,17047,199,2.8,194,5,38800,1055,15.1,808,247,3271
511008,Dindigul,Dindigul Anna,182477,130248,38567,4.7,92807,89670,1035,21098,10852,10246,1059,11028,6,5686,5342,1064,380,0.2,201,179,1123,129459,80.2,72254,57205,1263,59297,32.5,49500,9797,5053,398,0.2,73,325,225,122782,67.3,43234,79548,543,1851,3.1,1566,285,5495,20305,34.2,16716,3589,4658,37163,62.7,31238,5925,5272,1007,1.7,928,79,11747,466,0.8,300,166,1807,356,0.6,318,38,8368,22,0,20,2,10000,4868,8.2,3117,1751,1780,13193,7.2,11775,1418,8304,2222,3.7,1804,418,4316,19360,32.6,17559,1801,9750,4734,8,4590,144,31875,13069,22,9089,3980,2284
511004,Chinnalapatti,Dindigul Anna,22866,146577,5233,4.4,11300,11566,977,2413,1245,1168,1066,1261,5.5,608,653,931,5,0,2,3,667,15231,74.5,8620,6611,1304,8898,38.9,6505,2393,2718,275,1.2,40,235,170,13693,59.9,4755,8938,532,1065,12,641,424,1512,3997,44.9,2661,1336,1992,3843,43.2,3206,637,5033,392,4.4,253,139,1820,332,3.7,165,167,988,334,3.8,220,114,1930,7,0.1,3,4,750,1565,17.6,820,745,1101,2025,8.9,1543,482,3201,400,4.5,295,105,2810,2045,23,1902,143,13301,217,2.4,204,13,15692,1581,17.8,1100,481,2287
511007,Nilakkottai,Dindigul Anna,14770,14312,3092,4.8,7600,7170,1060,1968,1016,952,1067,2702,18.3,1403,1299,1080,642,4.3,342,300,1140,9580,74.8,5427,4153,1307,4738,32.1,3724,1014,3673,331,2.2,8,323,25,9701,65.7,3868,5833,663,1717,36.2,1066,651,1637,998,21.1,925,73,12671,2054,43.4,1750,304,5757,520,11,354,166,2133,1148,24.2,677,471,1437,18,0.4,18,0,0,31,0.7,17,14,1214,387,8.2,349,38,9184,503,3.4,482,21,22952,77,1.6,77,0,0,971,20.5,939,32,29344,156,3.3,155,1,155000,927,19.6,656,271,2421
511006,Vattalkundu,Dindigul Anna,20032,15469,4433,4.5,10128,9904,1023,2448,1225,1223,1002,1253,6.3,606,647,937,5,0,1,4,250,13267,75.4,7523,5744,1310,6381,31.9,5352,1029,5201,42,0.2,20,22,909,13609,67.9,4756,8853,537,2355,36.9,1787,568,3146,625,9.8,565,60,9417,3402,53.3,3001,401,7484,638,10,532,106,5019,1679,26.3,1217,462,2634,37,0.6,37,0,0,1,0,1,0,0,53,0.8,30,23,1304,398,2,369,29,12724,173,2.7,165,8,20625,1523,23.9,1444,79,18278,508,8,502,6,83667,1371,21.5,1055,316,3339
511005,Kodaikanal,Dindigul Anna,27423,12562,5635,4.9,14507,12916,1123,3465,1774,1691,1049,4357,15.9,2216,2141,1035,27,0.1,15,12,1250,19489,81.3,11216,8273,1356,9150,33.4,7360,1790,4112,61,0.2,17,44,386,18212,66.4,7130,11082,643,1754,19.2,1421,333,4267,1857,20.3,1544,313,4933,5539,60.5,4395,1144,3842,110,1.2,96,14,6857,416,4.5,357,59,6051,1228,13.4,968,260,3723,0,0,0,0,0,17,0.2,6,11,545,757,2.8,680,77,8831,1083,11.8,858,225,3813,1927,21.1,1705,222,7680,761,8.3,745,16,46563,2851,31.2,1945,906,2147
511100,Palani U.A.,Dindigul Anna,76209,28650,17086,4.5,38689,37520,1031,8721,4500,4221,1066,10282,13.5,5153,5129,1005,343,0.5,183,160,1144,50452,74.8,28527,21925,1301,25025,32.8,20800,4225,4923,470,0.6,35,435,80,50714,66.5,17854,32860,543,5656,22.6,3953,1703,2321,3222,12.9,2785,437,6373,16164,64.6,14079,2085,6753,1033,4.1,898,135,6652,4401,17.6,2856,1545,1849,205,0.8,182,23,7913,17,0.1,17,0,0,424,1.7,290,134,2164,1965,2.6,1791,174,10293,816,3.3,687,129,5326,7167,28.6,6735,432,15590,1557,6.2,1528,29,52690,7440,29.7,5816,1624,3581
512003,Ariyalur,Tiruchirappalli,24141,31681,5237,4.6,12195,11946,1021,3062,1556,1506,1033,1726,7.1,856,870,984,19,0.1,12,7,1714,15778,74.9,8883,6895,1288,8088,33.5,6654,1434,4640,1241,5.1,155,1086,143,14812,61.4,5386,9426,571,3128,38.7,2296,832,2760,1014,12.5,910,104,8750,3948,48.8,3450,498,6928,1677,20.7,1302,375,3472,1437,17.8,981,456,2151,12,0.1,11,1,11000,2,0,2,0,0,95,1.2,56,39,1436,652,2.7,615,37,16622,265,3.3,237,28,8464,1704,21.1,1620,84,19286,546,6.8,540,6,90000,1698,21,1290,408,3162
512002,Perambalur,Tiruchirappalli,26451,10810,5700,4.6,13470,12981,1038,3385,1769,1616,1095,7757,29.3,3939,3818,1032,27,0.1,14,13,1077,18858,81.8,10181,8677,1173,8694,32.9,6789,1905,3564,401,1.5,5,396,13,17356,65.6,6676,10680,625,3953,45.5,2635,1318,1999,942,10.8,888,54,16444,3803,43.7,3270,533,6135,2006,23.1,1471,535,2750,1913,22,1131,782,1446,30,0.3,29,1,29000,4,0,4,0,0,97,1.1,66,31,2129,591,2.2,577,14,41214,250,2.9,241,9,26778,1458,16.8,1393,65,21431,528,6.1,526,2,263000,1817,20.9,1351,466,2899
512001,Turaiyur,Tiruchirappalli,27640,18997,6197,4.5,14178,13462,1053,2978,1581,1397,1132,3942,14.3,2020,1922,1051,196,0.7,97,99,980,18880,76.6,10849,8031,1351,8728,31.6,7417,1311,5658,219,0.8,19,200,95,18693,67.6,6742,11951,564,1848,21.2,1327,521,2547,1942,22.3,1662,280,5936,4939,56.6,4428,511,8665,412,4.7,381,31,12290,1408,16.1,927,481,1927,27,0.3,19,8,2375,1,0,0,1,0,594,6.8,407,187,2176,902,3.3,849,53,16019,445,5.1,406,39,10410,2510,28.8,2360,150,15733,773,8.9,767,6,127833,1656,19,1301,355,3665
512006,Lalgudi,Tiruchirappalli,19917,22229,4402,4.5,10107,9810,1030,2569,1326,1243,1067,2518,12.6,1245,1273,978,14,0.1,9,5,1800,13312,76.7,7465,5847,1277,6447,32.4,5062,1385,3655,116,0.6,12,104,115,13354,67,5033,8321,605,2687,41.7,1816,871,2085,913,14.2,860,53,16226,2848,44.2,2387,461,5178,874,13.6,688,186,3699,1799,27.9,1114,685,1626,13,0.2,13,0,0,1,0,1,0,0,105,1.6,79,26,3038,620,3.1,609,11,55364,187,2.9,171,16,10688,1227,19,1132,95,11916,398,6.2,384,14,27429,1223,19,871,352,2474
512005,Puvalur,Tiruchirappalli,8109,12592,1794,4.5,4028,4081,987,1073,533,540,987,1233,15.2,598,635,942,28,0.3,16,12,1333,5229,74.3,2967,2262,1312,2523,31.1,2079,444,4682,360,4.4,23,337,68,5226,64.4,1926,3300,584,1495,59.3,1166,329,3544,405,16.1,367,38,9658,623,24.7,546,77,7091,661,26.2,614,47,13064,834,33.1,552,282,1957,0,0,0,0,0,0,0,0,0,0,194,7.7,163,31,5258,188,2.3,182,6,30333,23,0.9,22,1,22000,233,9.2,217,16,13563,111,4.4,110,1,110000,279,11.1,219,60,3650
512007,Manachanellur,Tiruchirappalli,18611,21616,4228,4.4,9385,9226,1017,2217,1137,1080,1053,2926,15.7,1435,1491,962,25,0.1,14,11,1273,12195,74.4,6977,5218,1337,6771,36.4,5185,1586,3269,271,1.5,27,244,111,11569,62.2,4173,7396,564,2404,35.5,1508,896,1683,1375,20.3,1117,258,4329,2995,44.2,2562,433,5917,575,8.5,497,78,6372,1815,26.8,998,817,1222,11,0.2,11,0,0,3,0,2,1,2000,182,2.7,131,51,2569,1069,5.7,884,185,4778,121,1.8,100,21,4762,1226,18.1,1146,80,14325,516,7.6,512,4,128000,1253,18.5,904,349,2590
512004,Kallakkudi,Tiruchirappalli,10285,9350,2291,4.5,5248,5037,1042,1289,635,654,971,764,7.4,387,377,1027,0,0,0,0,0,6734,74.9,3889,2845,1367,2928,28.5,2518,410,6141,173,1.7,0,173,0,7184,69.8,2730,4454,613,1068,36.5,796,272,2926,1221,41.7,1175,46,25543,639,21.8,547,92,5946,349,11.9,310,39,7949,713,24.4,482,231,2087,6,0.2,4,2,2000,0,0,0,0,0,8,0.3,8,0,0,1171,11.4,1125,46,24457,42,1.4,42,0,0,246,8.4,238,8,29750,105,3.6,104,1,104000,288,9.8,205,83,2470
512010,Kattuputtur,Tiruchirappalli,11114,10215,2754,4,5584,5530,1010,1183,612,571,1072,2864,25.8,1457,1407,1036,0,0,0,0,0,6711,67.6,3966,2745,1445,4855,43.7,3169,1686,1880,39,0.4,9,30,300,6220,56,2406,3814,631,3703,76.3,2132,1571,1357,209,4.3,191,18,10611,943,19.4,846,97,8722,705,14.5,570,135,4222,2991,61.6,1555,1436,1083,7,0.1,7,0,0,0,0,0,0,0,24,0.5,19,5,3800,144,1.3,133,11,12091,41,0.8,39,2,19500,396,8.2,367,29,12655,179,3.7,179,0,0,368,7.6,300,68,4412
512011,Musiri,Tiruchirappalli,22103,11757,5032,4.4,11068,11035,1003,2540,1334,1206,1106,2400,10.9,1153,1247,925,35,0.2,24,11,2182,14444,73.8,8029,6415,1252,7731,35,5825,1906,3056,57,0.3,3,54,56,14315,64.8,5240,9075,577,2987,38.6,1793,1194,1502,1592,20.6,1251,341,3669,3153,40.8,2782,371,7499,1141,14.8,890,251,3546,1807,23.4,873,934,935,38,0.5,29,9,3222,1,0,1,0,0,465,6,339,126,2690,916,4.1,721,195,3697,210,2.7,190,20,9500,1251,16.2,1186,65,18246,462,6,453,9,50333,1440,18.6,1143,297,3848
512008,Mettupalaiyam,Tiruchirappalli,7895,9616,1982,4,3878,4017,965,848,443,405,1094,1074,13.6,518,556,932,3,0,1,2,500,5063,71.8,2909,2154,1351,3262,41.3,2281,981,2325,12,0.2,0,12,0,4621,58.5,1597,3024,528,1646,50.5,890,756,1177,763,23.4,628,135,4652,861,26.4,764,97,7876,547,16.8,344,203,1695,1083,33.2,540,543,994,8,0.2,5,3,1667,8,0.2,1,7,143,328,10.1,239,89,2685,376,4.8,347,29,11966,51,1.6,41,10,4100,443,13.6,431,12,35917,74,2.3,74,0,0,344,10.5,259,85,3047
512009,Tattayyagarpettai,Tiruchirappalli,11231,6556,2893,3.9,5582,5649,988,1139,575,564,1020,2478,22.1,1227,1251,981,4,0,2,2,1000,6847,67.8,3968,2879,1378,4540,40.4,3241,1299,2495,319,2.8,38,281,135,6372,56.7,2303,4069,566,2001,44.1,1124,877,1282,1252,27.6,990,262,3779,1288,28.4,1128,160,7050,551,12.1,428,123,3480,1417,31.2,674,743,907,32,0.7,21,11,1909,1,0,1,0,0,796,17.5,574,222,2586,297,2.6,270,27,10000,158,3.5,145,13,11154,545,12,520,25,20800,147,3.2,146,1,146000,596,13.1,462,134,3448
512014,Kulittalai,Tiruchirappalli,23996,12629,5292,4.5,12033,11963,1006,2793,1469,1324,1110,3168,13.2,1506,1662,906,36,0.2,18,18,1000,16437,77.5,9136,7301,1251,7830,32.6,6301,1529,4121,144,0.6,4,140,29,16022,66.8,5728,10294,556,2589,33.1,1799,790,2277,1302,16.6,1104,198,5576,3942,50.3,3401,541,6287,622,7.9,553,69,8014,1902,24.3,1189,713,1668,62,0.8,54,8,6750,3,0,3,0,0,352,4.5,244,108,2259,759,3.2,695,64,10859,188,2.4,162,26,6231,1735,22.2,1614,121,13339,528,6.7,514,14,36714,1679,21.4,1273,406,3135
512015,Manapparai,Tiruchirappalli,31837,12699,6770,4.7,16233,15604,1040,3821,1970,1851,1064,3568,11.2,1827,1741,1049,247,0.8,119,128,930,21087,75.3,12322,8765,1406,10209,32.1,8207,2002,4099,45,0.1,25,20,1250,21583,67.8,8001,13582,589,2969,29.1,1937,1032,1877,1943,19,1731,212,8165,5308,52,4550,758,6003,1442,14.1,1096,346,3168,1471,14.4,789,682,1157,45,0.4,41,4,10250,11,0.1,11,0,0,218,2.1,130,88,1477,1341,4.2,1260,81,15556,373,3.7,330,43,7674,2579,25.3,2397,182,13170,687,6.7,680,7,97143,2042,20,1473,569,2589
512012,Punjai Pugalur,Tiruchirappalli,16191,35980,4634,3.5,8248,7943,1038,1853,970,883,1099,2008,12.4,1021,987,1034,26,0.2,15,11,1364,9594,66.9,5789,3805,1521,7227,44.6,5269,1958,2691,660,4.1,1,659,2,8304,51.3,2978,5326,559,4321,59.8,2743,1578,1738,1709,23.6,1539,170,9053,1198,16.6,988,210,4705,855,11.8,678,177,3831,3450,47.7,2049,1401,1463,15,0.2,15,0,0,1,0,1,0,0,211,2.9,147,64,2297,1358,8.4,1264,94,13447,139,1.9,127,12,10583,486,6.7,420,66,6364,203,2.8,202,1,202000,509,7,366,143,2559
512013,Pallappatti,Tiruchirappalli,15799,14863,3394,4.7,6314,9485,666,2417,1233,1184,1041,231,1.5,118,113,1044,0,0,0,0,0,10757,80.4,4727,6030,784,2700,17.1,2526,174,14517,14,0.1,0,14,0,13085,82.8,3788,9297,407,282,10.4,246,36,6833,176,6.5,142,34,4176,2242,83,2138,104,20558,115,4.3,84,31,2710,166,6.1,161,5,32200,1,0,1,0,0,0,0,0,0,0,13,0.5,11,2,5500,81,0.5,71,10,7100,82,3,60,22,2727,1983,73.4,1966,17,115647,28,1,28,0,0,231,8.6,144,87,1655
512200,Karur U.A.,Tiruchirappalli,113669,59731,27439,4.1,57932,55737,1039,12155,6368,5787,1100,11354,10,5678,5676,1000,86,0.1,44,42,1048,78806,77.6,45243,33563,1348,44208,38.9,34996,9212,3799,1071,0.9,20,1051,19,68390,60.2,22916,45474,504,3783,8.6,2685,1098,2445,17997,40.7,13144,4853,2708,22444,50.8,19177,3267,5870,1047,2.4,853,194,4397,2633,6,1754,879,1995,87,0.2,68,19,3579,16,0,10,6,1667,2816,6.4,1519,1297,1171,13955,12.3,10607,3348,3168,1210,2.7,1008,202,4990,11882,26.9,10868,1014,10718,3401,7.7,3335,66,50530,7161,16.2,4974,2187,2274
512100,Tiruchirappalli U.A.,Tiruchirappalli,711862,42932,150457,4.7,362870,348992,1040,87825,44853,42972,1044,63635,8.9,32103,31532,1018,3014,0.4,1573,1441,1092,521115,83.5,286689,234426,1223,210133,29.5,182503,27630,6605,2947,0.4,245,2702,91,498782,70.1,180122,318660,565,16184,7.7,12157,4027,3019,71948,34.2,64612,7336,8808,122861,58.5,106370,16491,6450,5352,2.5,4710,642,7336,9204,4.4,6128,3076,1992,768,0.4,683,85,8035,860,0.4,636,224,2839,7242,3.4,4520,2722,1661,53401,7.5,50346,3055,16480,10445,5,9110,1335,6824,58359,27.8,54835,3524,15560,20636,9.8,19547,1089,17949,43866,20.9,31988,11878,2693
513001,Tirumullaivasal,Thanjavur,11551,6692,2299,5,5718,5833,980,1745,935,810,1154,1520,13.2,770,750,1027,0,0,0,0,0,5204,53.1,3057,2147,1424,4034,34.9,3119,915,3409,1000,8.7,18,982,18,6517,56.4,2581,3936,656,3005,74.5,2404,601,4000,176,4.4,166,10,16600,855,21.2,551,304,1813,670,16.6,581,89,6528,1277,31.7,773,504,1534,1056,26.2,1048,8,131000,2,0,2,0,0,31,0.8,22,9,2444,76,0.7,75,1,75000,67,1.7,67,0,0,619,15.3,348,271,1284,37,0.9,37,0,0,199,4.9,166,33,5030
513003,Vaitheeswarankoil,Thanjavur,6490,10519,1448,4.5,3341,3149,1061,849,432,417,1036,1510,23.3,810,700,1157,177,2.7,92,85,1082,4297,76.2,2493,1804,1382,2200,33.9,1890,310,6097,159,2.4,4,155,26,4131,63.7,1447,2684,539,1367,62.1,1126,241,4672,162,7.4,159,3,53000,672,30.5,606,66,9182,563,25.6,535,28,19107,801,36.4,588,213,2761,2,0.1,2,0,0,1,0,1,0,0,15,0.7,12,3,4000,64,1,64,0,0,82,3.7,82,0,0,245,11.1,226,19,11895,72,3.3,72,0,0,355,16.1,308,47,6553
513002,Sirkazhi,Thanjavur,28980,21789,5815,5,14769,14211,1039,3613,1797,1816,990,5979,20.6,2997,2982,1005,101,0.3,51,50,1020,20526,80.9,11556,8970,1288,8505,29.3,7295,1210,6029,336,1.2,15,321,47,20139,69.5,7459,12680,588,3266,38.4,2619,647,4048,1027,12.1,990,37,26757,4217,49.6,3691,526,7017,1113,13.1,1069,44,24295,2090,24.6,1492,598,2495,58,0.7,53,5,10600,5,0.1,5,0,0,66,0.8,49,17,2882,649,2.2,633,16,39563,307,3.6,303,4,75750,1904,22.4,1823,81,22506,412,4.8,405,7,57857,1901,22.4,1463,438,3340
513005,Mayiladuthurai,Thanjavur,76837,68178,15113,5.1,38730,38107,1016,8905,4575,4330,1057,3478,4.5,1637,1841,889,628,0.8,319,309,1032,57136,84.1,31091,26045,1194,22032,28.7,20013,2019,9912,151,0.2,57,94,606,54654,71.1,18660,35994,518,2485,11.3,2306,179,12883,4906,22.3,4704,202,23287,14656,66.5,13018,1638,7947,1321,6,1288,33,39030,1041,4.7,903,138,6543,108,0.5,100,8,12500,15,0.1,15,0,0,101,0.5,75,26,2885,3558,4.6,3451,107,32252,1232,5.6,1163,69,16855,6905,31.3,6608,297,22249,1888,8.6,1825,63,28968,5863,26.6,4585,1278,3588
513006,Kuttalam,Thanjavur,12448,18861,2520,4.9,6237,6211,1004,1612,802,810,990,1784,14.3,885,899,984,0,0,0,0,0,8804,81.2,4939,3865,1278,3624,29.1,3261,363,8983,333,2.7,67,266,252,8491,68.2,2909,5582,521,1368,37.7,1163,205,5673,608,16.8,578,30,19267,1651,45.6,1523,128,11898,631,17.4,588,43,13674,731,20.2,569,162,3512,3,0.1,3,0,0,3,0.1,3,0,0,62,1.7,53,9,5889,317,2.5,297,20,14850,226,6.2,225,1,225000,766,21.1,752,14,53714,226,6.2,225,1,225000,659,18.2,546,113,4832
513004,Tharangambadi,Thanjavur,18881,9824,3799,5,9420,9461,996,2234,1116,1118,998,2300,12.2,1182,1118,1057,3,0,2,1,2000,12530,75.3,7016,5514,1272,4996,26.5,4332,664,6524,433,2.3,72,361,199,13452,71.2,5016,8436,595,2516,50.4,2264,252,8984,554,11.1,528,26,20308,1927,38.6,1541,386,3992,531,10.6,514,17,30235,1165,23.3,943,222,4248,819,16.4,806,13,62000,1,0,1,0,0,42,0.8,32,10,3200,314,1.7,308,6,51333,197,3.9,187,10,18700,744,14.9,616,128,4813,253,5.1,252,1,252000,930,18.6,673,257,2619
513009,Tirubuvanam,Thanjavur,12820,33737,2610,4.9,6428,6392,1006,1756,856,900,951,1240,9.7,628,612,1026,3,0,1,2,500,7708,69.7,4520,3188,1418,5160,40.2,3803,1357,2803,100,0.8,0,100,0,7560,59,2625,4935,532,1438,27.9,1048,390,2687,2622,50.8,1821,801,2273,1102,21.4,936,166,5639,519,10.1,516,3,172000,912,17.7,525,387,1357,5,0.1,5,0,0,2,0,2,0,0,122,2.4,112,10,11200,2419,18.9,1629,790,2062,79,1.5,78,1,78000,815,15.8,683,132,5174,49,0.9,49,0,0,238,4.6,204,34,6000
513008,Tiruvidaimarudur,Thanjavur,12452,12629,2757,4.5,6188,6264,988,1564,763,801,953,1441,11.6,736,705,1044,51,0.4,24,27,889,8161,75,4599,3562,1291,3679,29.5,3109,570,5454,395,3.2,14,381,37,8378,67.3,3065,5313,577,1573,42.8,1246,327,3810,651,17.7,543,108,5028,1457,39.6,1322,135,9793,431,11.7,422,9,46889,1121,30.5,803,318,2525,19,0.5,19,0,0,2,0.1,2,0,0,16,0.4,11,5,2200,530,4.3,429,101,4248,103,2.8,101,2,50500,506,13.8,481,25,19240,146,4,142,4,35500,805,21.9,699,106,6594
513007,Aduthurai - Maruthuvakudi,Thanjavur,11304,17391,2301,4.9,5700,5604,1017,1436,683,753,907,1563,13.8,769,794,969,3,0,1,2,500,7944,80.5,4472,3472,1288,3339,29.5,2845,494,5759,143,1.3,60,83,723,7822,69.2,2795,5027,556,1784,53.4,1466,318,4610,517,15.5,456,61,7475,1040,31.1,925,115,8043,627,18.8,610,17,35882,1027,30.8,740,287,2578,128,3.8,114,14,8143,2,0.1,2,0,0,156,4.7,115,41,2805,270,2.4,254,16,15875,89,2.7,85,4,21250,477,14.3,462,15,30800,100,3,99,1,99000,463,13.9,364,99,3677
