"CODE,N,5,0","NAME,C,16","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,7,0","T%_SC,N,7,2","M_SC,N,12,0","F_SC,N,12,0","SR_SC,N,12,0","T_ST,N,12,0","T%_ST,N,7,2","M_ST,N,12,0","F_ST,N,12,0","SR_ST,N,12,0","T_LITTERAT,N,12,0","T%_LITTERA,N,12,2","M_LITTERAT,N,12,0","F_LITTERAT,N,12,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,2","M_WORKERS,N,12,0","F_WORKERS,N,12,0","SR_WORKERS,N,12,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,2","M_MARGINAL,N,12,0","F_MARGINAL,N,12,0","SR_MARGINA,N,12,0","T_NONWORK,N,12,0","T%_NONWORK,N,14,2","M_NONWORK,N,12,0","F_NONWORK,N,12,0","SR_NONWORK,N,12,0","T_PRIMARY,N,12,0","T%_PRIMARY,N,13,2","M_PRIMARY,N,12,0","F_PRIMARY,N,12,0","SR_PRIMARY,N,12,0","T_SECUND,N,12,0","T%_SECUND,N,12,2","M_SECUND,N,12,0","F_SECUND,N,12,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,2","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,12,0","T%_CULTIVA,N,12,2","M_CULTIVAT,N,12,0","F_CULTIVAT,N,12,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,2","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,2","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,12,0","T%_MINING,N,11,2","M_MINING,N,12,0","F_MINING,N,12,0","SR_MINING,N,12,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,2","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,2","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,12,0","T%_CONSTRU,N,13,2","M_CONSTRUC,N,12,0","F_CONSTRUC,N,12,0","SR_CONSTRU,N,12,0","T_TRADE,N,12,0","T%_TRADE,N,11,2","M_TRADE,N,12,0","F_TRADE,N,12,0","SR_TRADE,N,12,0","T_TRANSPOR,N,12,0","T%_TRANSPO,N,13,2","M_TRANSPOR,N,12,0","F_TRANSPOR,N,12,0","SR_TRANSPO,N,12,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,2","M_SERVICES,N,12,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0","LU_FOREST,N,11,2","LU%_FOREST,N,13,2","LU_IRRIGAT,N,11,2","LU%_IRRIGA,N,12,2","LU_UNIRRIG,N,11,2","LU%_UNIRRI,N,12,2","LU_CULT_WA,N,13,2","LU%_CULT_W,N,13,2","LU_NON_CUL,N,13,2","LU%_NON_C,N,12,2","IR_WELL,N,9,2","IR_TUBEWEL,N,12,2","IR_TANK,N,8,2","IR_LAKE,N,8,2","IR_RIVER,N,9,2","IR_GVT_CAN,N,12,2","IR_PRIV_CA,N,11,2","IR_OTHER,N,10,2"
506,Chengam,Tiruvannamalai Sambuvarayar,361087,217,75454,4.8,183730,177357,1036,59455,30615,28840,1062,96157,13.55,48943,47214,1037,22025,3.17,11444,10581,1082,129970,43.09,83724,46246,1810,157216,28.02,101172,56044,1805,8758,0.26,939,7819,120,195113,22.6,81619,113494,719,141367,89.83,88435,52932,1671,4411,2.9,3719,692,5374,11438,7.28,9018,2420,3726,67353,48.61,52716,14637,3602,72837,46.33,34701,38136,910,1032,0.01,893,139,6424,145,0.09,125,20,6250,1689,1.07,1214,475,2556,1724,1.1,1624,100,16240,998,0.63,881,117,7530,3630,2.31,3218,412,7811,909,0.58,894,15,59600,6899,4.39,4906,1993,2462,1648.92,27.44,26292.22,47.78,28493.67,52.22,12543.73,7.63,27890.52,16.73,20170.28,0,0,4586.55,87,1490,0,0
503,Arani,Tiruvannamalai Sambuvarayar,189418,461,39307,4.8,94564,94854,997,28498,14442,14056,1027,35126,9.24,17497,17629,993,507,0.13,253,254,996,92563,57.52,58666,33897,1731,83511,27.91,52869,30642,1725,4047,0.14,258,3789,68,101860,21.88,41437,60423,686,61385,73.24,34562,26823,1289,13663,16.62,11211,2452,4572,8463,10.13,7096,1367,5191,25763,43.9,19528,6235,3132,34325,41.1,14047,20278,693,1078,0.01,840,238,3529,219,0.26,147,72,2042,7261,8.69,5679,1582,3590,5512,6.6,4690,822,5706,890,1.07,842,48,17542,2840,3.4,2574,266,9677,942,1.13,930,12,77500,4681,5.61,3592,1089,3298,2330.39,5.75,16195.64,56.82,12348.94,43.18,1982.49,4.82,8199.35,19.99,16199.14,0,0,0,0,0,0,0
502,Vandavasi,Tiruvannamalai Sambuvarayar,280659,321,60866,4.6,140886,139773,1008,41133,20967,20166,1040,71744,12.88,36159,35585,1016,3961,0.71,1996,1965,1016,128553,53.67,82622,45931,1799,130849,28.09,78832,52017,1516,6824,0.14,389,6435,60,142986,21.97,61665,81321,758,113561,86.68,65088,48473,1343,7161,5.58,5706,1455,3922,10127,7.74,8038,2089,3848,54372,30.85,40027,14345,2790,58083,44.39,24207,33876,715,969,0.01,752,217,3465,137,0.1,102,35,2914,3998,3.06,2908,1090,2668,2216,1.69,1968,248,7935,947,0.72,830,117,7094,2167,1.66,1924,243,7918,1120,0.86,1098,22,49909,6840,5.23,5016,1824,2750,580.8,3.15,14691.62,27.5,38733.62,72.5,13728.15,15.69,17575.8,20.09,8204.83,0,6464.75,22.05,0,0,0,0
1204,Udayarpalayam,Tiruchirappalli,324672,344,75467,4.3,164859,159813,1032,44372,22670,21702,1045,68354,10.81,35101,33253,1056,5511,0.87,2812,2699,1042,139858,49.9,90810,49048,1851,137717,29.87,96976,40741,2380,21191,0.12,375,20816,18,165764,20.79,67508,98256,687,116314,84.43,79515,36799,2161,9358,6.82,7422,1936,3834,12045,8.75,10039,2006,5004,66202,37.87,50824,15378,3305,49828,36.18,28458,21370,1332,247,0,199,48,4146,37,0.03,34,3,11333,6372,4.63,4742,1630,2909,2524,1.83,2222,302,7358,462,0.34,458,4,114500,4255,3.09,3816,439,8692,1018,0.74,1004,14,71714,6772,4.92,5219,1553,3361,2391.33,6.55,6074.29,9.05,60226.12,90.95,4573.74,4.88,14355.93,15.28,18.21,0,6059.97,0,0,0,0,0
1203,Ariyalur,Tiruchirappalli,289522,294,69823,4.1,146038,143484,1018,42217,21628,20589,1050,63743,11.07,32040,31703,1011,1589,0.28,825,764,1080,113438,45.87,75603,37835,1998,141365,30.63,88679,52686,1683,21539,0.24,704,20835,34,126618,19.57,56655,69963,810,127236,89.89,77127,50109,1539,5227,3.81,4471,756,5914,8902,6.3,7081,1821,3889,74766,48.07,51464,23302,2209,51995,36.78,25262,26733,945,312,0,238,74,3216,163,0.12,163,0,0,2261,1.6,1597,664,2405,2492,1.76,2406,86,27977,474,0.34,468,6,78000,2707,1.91,2401,306,7846,886,0.63,870,16,54375,5309,3.76,3810,1499,2542,1883.53,1.91,13632.43,20,54513.74,80,7099.9,7.22,21267.35,21.61,2061.54,200.75,3357.98,0,0,7963.33,0,48.83
1202,Perambalur,Tiruchirappalli,424581,247,100422,4.2,214949,209632,1025,57033,29010,28023,1035,127723,15.2,64539,63184,1021,3446,0.42,1775,1671,1062,183525,49.93,117764,65761,1791,218396,30.2,128218,90178,1422,17215,0.21,889,16326,54,188970,20.22,85842,103128,832,198126,90.53,111866,86260,1297,7074,3.43,5863,1211,4841,13196,6.04,10489,2707,3875,114828,52.89,75656,39172,1931,82430,37.74,35505,46925,757,458,0,374,84,4452,410,0.19,331,79,4190,2025,0.93,1436,589,2438,3808,1.74,3277,531,6171,1241,0.57,1150,91,12637,3768,1.73,3285,483,6801,1389,0.64,1369,20,68450,8039,3.68,5835,2204,2647,10456,10.48,6149.97,5.83,110444.36,94.17,6180.7,3.69,27574.38,16.42,0,0,6952.2,0,0,0,0,0
1201,Turaiyur,Tiruchirappalli,227247,229,58019,3.9,113530,113717,998,24906,12755,12151,1050,50830,11.24,25533,25297,1009,9777,2.17,4941,4836,1022,120508,59.56,72307,48201,1500,114141,29.54,67137,47004,1428,3300,0.05,120,3180,38,109806,20.36,46273,63533,728,98492,85.98,54410,44082,1234,4930,4.63,3795,1135,3344,10719,9.39,8932,1787,4998,44328,52.58,30847,13481,2288,53337,46.73,22903,30434,753,468,0,380,88,4318,359,0.31,280,79,3544,2335,2.05,1473,862,1709,1665,1.46,1486,179,8302,930,0.81,836,94,8894,3217,2.82,2834,383,7399,1914,1.68,1895,19,99737,5588,4.9,4203,1385,3035,3317.27,22.3,19428.77,36.24,34118.98,63.76,11289.67,11.44,12077.89,12.18,19139.07,0,304.7,0,0,0,0,0
1205,Lalgudi,Tiruchirappalli,313984,339,75165,4.2,156658,157326,996,42227,21591,20636,1046,63112,10,31405,31707,990,685,0.1,329,356,924,169904,62.52,101917,67987,1499,141899,28.92,90791,51108,1776,10964,0.23,735,10229,72,161121,20.74,65132,95989,679,112495,79.16,67516,44979,1501,12999,9.28,10152,2847,3566,16405,11.56,13123,3282,3998,53740,30.62,37593,16147,2328,58182,41,29503,28679,1029,408,0,305,103,2961,165,0.12,115,50,2300,5512,3.88,3723,1789,2081,6456,4.55,5476,980,5588,1031,0.73,953,78,12218,5339,3.76,4638,701,6616,2222,1.57,2165,57,37982,8844,6.23,6320,2524,2504,2309.23,2.73,22777.75,38.37,36530.17,61.63,9715.27,10.61,20752.62,22.43,13489.46,587.49,8722.07,0,0,0,0,0
1209,Tiruchirappalli,Tiruchirappalli,272020,508,60107,4.5,137306,134714,1019,37729,19120,18609,1027,54807,10.05,27333,27474,995,461,0.09,232,229,1013,164621,70.26,96033,68588,1400,99254,27.14,73815,25439,2902,5043,0.12,335,4708,71,167723,23.22,63156,104567,604,60223,60.66,39897,20326,1963,18760,18.92,17038,1722,9894,20271,20.42,16880,3391,4978,22120,46.76,17347,4773,3634,37618,37.9,22207,15411,1441,467,0,330,137,2409,18,0.02,13,5,2600,1885,1.9,1107,778,1423,14874,14.99,14143,731,19347,2001,2.02,1788,213,8394,7487,7.54,6645,842,7892,3292,3.32,3158,134,23567,9492,9.56,7077,2415,2930,161.99,0.31,19423.81,69.4,8735.61,30.6,7053.73,13.35,17169.35,32.28,9274.39,0,10599.19,0,0,0,0,0
1206,Musiri,Tiruchirappalli,231704,328,57929,4,116418,115286,1010,27983,14373,13610,1056,47923,10.34,23962,23961,1000,167,0.03,81,86,942,117094,57.48,72507,44587,1626,118024,30.46,70568,47456,1487,4653,0.19,431,4222,102,109027,19.6,45419,63608,714,99534,84.28,56389,43145,1307,9388,8.01,6528,2860,2283,9102,7.71,7651,1451,5273,36137,30.63,26643,9494,2806,62945,53.33,29409,33536,877,391,0,285,106,2689,61,0.05,52,9,5778,5768,4.89,3529,2239,1576,2864,2.43,2291,573,3998,756,0.64,708,48,14750,2568,2.18,2362,206,11466,1660,1.41,1649,11,149909,4874,4.13,3640,1234,2950,154.85,0.22,16833.02,33.75,33060.29,66.25,5693.48,8.08,14805.15,20.98,11963.86,51,2850.44,0,0,1967.75,0,0
1208,Kulittalai,Tiruchirappalli,343603,264,77860,4.4,172678,170925,1010,47689,24453,23236,1052,76336,11.09,38099,38237,996,1998,0.29,1003,995,1008,139015,46.98,90227,48788,1849,171122,30.47,104688,66434,1576,9285,0.07,255,9030,28,163196,19.71,67735,95461,710,145986,85.05,84213,61773,1363,12131,7.35,9620,2511,3831,13005,7.6,10855,2150,5049,54258,22.29,40669,13589,2993,90687,53,42758,47929,892,599,0,416,183,2273,442,0.26,370,72,5139,5080,2.97,3768,1312,2872,6249,3.65,5101,1148,4443,802,0.47,751,51,14725,4339,2.54,3917,422,9282,1858,1.09,1836,22,83455,6808,3.98,5102,1706,2991,6052.14,4.66,25135.43,34.84,47000.55,65.16,31168.91,23.93,20894.53,16.04,19485.29,0,5650.09,0,0,0,0,0
1210,Manapparai,Tiruchirappalli,266572,250,55965,4.8,133755,132817,1007,39935,20415,19520,1046,47502,8.91,23761,23741,1001,811,0.16,417,394,1058,109373,48.26,72505,36868,1967,127065,29.06,77467,49598,1562,6151,0.1,255,5896,43,133356,21.02,56033,77323,725,107307,84.4,60922,46385,1313,7391,5.87,6119,1272,4811,12367,9.73,10426,1941,5371,59412,18.48,40403,19009,2125,47438,37.33,20237,27201,744,393,0,225,168,1339,64,0.05,57,7,8143,1998,1.57,1471,527,2791,4532,3.57,3791,741,5116,861,0.68,857,4,214250,5154,4.06,4860,294,16531,1243,0.98,1229,14,87786,5970,4.7,4337,1633,2656,9159.95,17.48,12108.66,18.19,54455.81,81.81,4489.33,4.21,16955.59,15.9,9938.1,141,2029.56,0,0,0,0,0
1207,Karur,Tiruchirappalli,340239,218,90115,3.8,169684,170555,995,34357,17579,16778,1048,77110,11.35,38612,38498,1003,97,0.01,46,51,902,167137,54.64,105849,61288,1727,184419,32.7,111275,73144,1521,10913,0.07,254,10659,24,144907,17.09,58155,86752,670,134677,72.92,72899,61778,1180,28099,15.34,20692,7407,2794,21643,11.74,17684,3959,4467,56484,31.71,37135,19349,1919,77380,41.96,35269,42111,838,622,0,383,239,1603,191,0.1,112,79,1418,5669,3.07,3245,2424,1339,19972,10.83,15343,4629,3315,2458,1.33,2104,354,5944,8029,4.35,7317,712,10277,3112,1.69,3053,59,51746,10502,5.69,7314,3188,2294,0,0,27387.08,33.81,53600.03,66.19,47323.28,30.26,28083.69,17.96,20874.46,0,6512.62,0,0,0,0,0
302,Walajapet,North Arcot Ambedkar,244039,434,49979,4.9,123062,120977,1017,36175,18199,17976,1012,41681,8.6,20997,20684,1015,1352,0.28,679,673,1009,125050,60.16,79580,45470,1750,96035,27.76,67755,28280,2396,7263,0.37,909,6354,143,140741,22.29,54398,86343,630,65705,67.99,42226,23479,1798,16155,17.25,13603,2552,5330,14175,14.76,11926,2249,5303,31116,22.85,24153,6963,3469,33542,34.93,17304,16238,1066,638,0.01,491,147,3340,409,0.43,278,131,2122,3059,3.19,2043,1016,2011,11048,11.5,9616,1432,6715,2048,2.13,1944,104,18692,2730,2.84,2476,254,9748,1759,1.83,1736,23,75478,9686,10.09,7714,1972,3912,3185.1,6.49,13857.89,43.15,18257.79,56.85,7213.78,12.84,13180.26,23.46,13621.86,0,0,0,0,236.03,0,0
301,Arakkonam,North Arcot Ambedkar,321371,395,65653,4.9,162933,158438,1028,47260,24040,23220,1035,87533,13.85,44511,43022,1035,4652,0.73,2334,2318,1007,148413,54.14,95821,52592,1822,142021,28.34,91076,50945,1788,10098,0.32,1016,9082,112,169252,22.04,70841,98411,720,111828,78.58,65849,45979,1432,14500,10.37,11928,2572,4638,15693,11.05,13299,2394,5555,40960,32.4,30359,10601,2864,69991,49.28,34896,35095,994,643,0,425,218,1950,234,0.16,169,65,2600,7529,5.3,5450,2079,2621,4915,3.46,4650,265,17547,2056,1.45,1828,228,8018,3519,2.48,3115,404,7710,2605,1.83,2558,47,54426,9569,6.74,7626,1943,3925,31,1.84,27274,38.85,42931.76,61.15,5335.66,6.64,4249.98,5.22,13126,204,0,13040,0,904,0,0
303,Gudiyattam,North Arcot Ambedkar,391687,345,80464,4.9,198334,193353,1026,56424,28715,27709,1036,105178,13.49,52831,52347,1009,3337,0.42,1663,1674,993,194158,57.91,119548,74610,1602,157850,28.33,110969,46881,2367,11744,0.18,708,11036,64,222093,22.12,86657,135436,640,109604,69.15,71256,38348,1858,26343,16.97,21225,5118,4147,21903,13.88,18488,3415,5414,36073,31.34,29854,6219,4800,72017,45.62,40176,31841,1262,1064,0.01,862,202,4267,450,0.29,364,86,4233,11056,7,8022,3034,2644,11818,7.49,9972,1846,5402,3469,2.2,3231,238,13576,5020,3.18,4519,501,9020,2842,1.8,2803,39,71872,14041,8.9,11166,2875,3884,1023.01,38.49,18545.34,43.05,24528.34,56.95,13080.86,11.53,8405.79,7.41,18289.34,0,0,50,0,206,0,0
304,Vellore,North Arcot Ambedkar,283417,257,58138,4.9,142557,140860,1012,41180,20903,20277,1031,68403,12,34013,34390,989,9574,1.73,4911,4663,1053,142801,58.95,87655,55146,1590,109454,27.24,77192,32262,2393,10357,0.36,1018,9339,109,163606,22.7,64347,99259,648,75776,68.98,48955,26821,1825,15620,14.52,12788,2832,4516,18058,16.5,15449,2609,5921,34308,30.4,26934,7374,3653,40499,37,21218,19281,1100,696,0.01,590,106,5566,273,0.25,213,60,3550,5871,5.36,4331,1540,2812,6632,6.06,5569,1063,5239,3117,2.85,2888,229,12611,4291,3.92,3713,578,6424,2402,2.19,2371,31,76484,11365,10.38,9365,2000,4683,5654.9,79.64,13796.63,43.22,18123.54,56.78,5629.33,5.1,9137.65,8.27,12557.04,0,703.97,149.8,122.52,235.85,0,27.44
306,Vaniyambadi,North Arcot Ambedkar,309612,300,63660,4.9,157525,152087,1036,48119,24746,23373,1059,77985,12.7,39336,38649,1018,5795,0.96,2974,2821,1054,137292,52.5,85954,51338,1674,129739,28.81,89196,40543,2200,8845,0.09,265,8580,31,171028,21.98,68064,102964,661,95109,73.16,61374,33735,1819,19026,14.81,14861,4165,3568,15604,12.03,12961,2643,4904,37682,37.14,30085,7597,3960,56407,43.48,30452,25955,1173,826,0.01,677,149,4544,194,0.15,160,34,4706,3790,2.92,2437,1353,1801,12773,9.85,10125,2648,3824,2463,1.9,2299,164,14018,4252,3.28,3753,499,7521,1751,1.35,1732,19,91158,9601,7.4,7476,2125,3518,19340.66,49.68,20345.11,50.22,20993.42,49.78,5475.28,5.4,8742.58,7.71,15840.41,0,3813,0,0,806.7,0,0
307,Tiruppattur,North Arcot Ambedkar,345746,388,72238,4.8,177683,168063,1057,54499,28328,26171,1082,57790,8.56,29580,28210,1049,20330,3,10375,9955,1042,141912,48.73,91351,50561,1807,152761,29.35,101488,51273,1979,11036,0.08,281,10755,26,181949,21.96,75914,106035,716,116806,76.4,73256,43550,1682,18312,12.05,13361,4951,2699,17643,11.55,14871,2772,5365,56732,58.15,42624,14108,3021,59299,38.82,29991,29308,1023,678,0,556,122,4557,97,0.06,85,12,7083,10822,7.08,6960,3862,1802,4594,3.01,3582,1012,3540,2896,1.9,2819,77,36610,5036,3.3,4554,482,9448,1985,1.3,1963,22,89227,10622,6.95,8354,2268,3683,2551,26.45,23350.75,49.87,23163.86,50.13,13008.42,14.65,5907.94,6.56,17583.62,0,964.84,4019.4,0,779.5,0,0
305,Arcot,North Arcot Ambedkar,170846,328,35935,4.8,85961,84885,1013,24376,12228,12148,1007,41459,12.22,20881,20578,1015,1271,0.39,661,610,1084,85160,58.14,53672,31488,1705,74037,29.17,49843,24194,2060,8910,0.17,291,8619,34,87899,20.97,35827,52072,688,56405,75.95,35067,21338,1643,8004,11.05,6540,1464,4467,9628,13,8236,1392,5917,22506,29.04,18493,4013,4608,32740,44.22,15730,17010,925,985,0.01,716,269,2662,174,0.24,128,46,2783,4003,5.41,3067,936,3277,3287,4.44,2785,502,5548,714,0.96,688,26,26462,2970,4.01,2781,189,14714,1067,1.44,1055,12,87917,5591,7.55,4400,1191,3694,289.57,13.63,13677.91,47.38,15188.71,52.62,2735.99,5.25,13403.18,25.72,12587.26,0,864.3,0,0,226.35,0,0
402,Denkanikota,Dharmapuri,252416,123,49912,5.1,130023,122393,1062,43152,22298,20854,1069,34822,7.09,17904,16918,1058,9604,1.97,4963,4641,1069,72536,34.66,48544,23992,2023,110161,30.32,76523,33638,2275,12826,0.15,367,12459,29,129429,21.05,53133,76296,696,97059,87.96,66739,30320,2201,4469,4.2,2915,1554,1876,8633,7.84,6869,1764,3894,68229,50.84,53823,14406,3736,28309,25.7,12468,15841,787,364,0,297,67,4433,157,0.14,151,6,25167,1476,1.34,518,958,541,2600,2.36,2019,581,3475,393,0.36,378,15,25200,2757,2.5,2478,279,8882,729,0.66,718,11,65273,5147,4.67,3673,1474,2492,1205.21,0.59,7009.25,11.25,54810.44,88.75,23989.02,11.33,19464.75,9.65,0,0,7009.25,0,0,0,0,0
403,Krishnagiri,Dharmapuri,479263,313,99825,4.8,243369,235894,1032,75520,39112,36408,1074,54838,5.79,27761,27077,1025,2930,0.31,1502,1428,1052,193470,47.92,123596,69874,1769,218561,28.5,136568,81993,1666,16150,0.15,734,15416,48,244552,22.13,106067,138485,766,190505,86.6,113554,76951,1476,6657,3.61,5519,1138,4850,21399,9.79,17495,3904,4481,111113,43.37,76563,34550,2216,76446,34.98,34617,41829,828,1711,0.01,1403,308,4555,1235,0.57,971,264,3678,1569,0.72,958,611,1568,3201,1.46,2788,413,6751,1887,0.86,1773,114,15553,7127,3.26,6358,769,8268,2418,1.11,2377,41,57976,11854,5.42,8760,3094,2831,21737.5,21.13,19251.06,26.37,51758.6,73.63,9355.11,6.16,39854.66,26.29,10798.6,227.82,2933.79,0,87,4488.05,0,107.59
406,Palakkodu,Dharmapuri,240159,328,50182,4.8,123791,116368,1064,38371,20500,17871,1147,23578,5.04,12102,11476,1055,1452,0.32,763,689,1107,81479,40.38,53692,27787,1932,111885,29.5,70852,41033,1727,7359,0.16,396,6963,57,120915,21.88,52543,68372,768,98863,88.07,60454,38409,1574,4540,4.35,3519,1021,3447,8482,7.58,6879,1603,4291,52589,48.56,38736,13853,2796,45561,40.72,21131,24430,865,384,0,332,52,6385,329,0.29,255,74,3446,1533,1.37,940,593,1585,2324,2.08,1940,384,5052,683,0.61,639,44,14523,3410,3.05,2964,446,6646,823,0.74,818,5,163600,4249,3.8,3097,1152,2688,8179,11.18,14992,34.01,28717.7,65.99,12391.82,16.39,8885.01,12.19,11808,1959,511,0,132,568,0,14
2201,Pondicherry,Pondicherry,206901,913,38155,5.4,105842,101059,1047,31682,16178,15504,1043,58605,14.3,29587,29018,1020,0,0,0,0,0,107987,61.63,65734,42253,1556,81272,27.32,56533,24739,2285,2333,0.28,574,1759,326,123296,23.55,48735,74561,654,59505,73.21,38244,21261,1799,7241,8.92,6653,588,11315,14526,17.87,11636,2890,4026,10055,11.09,8385,1670,5021,46888,57.69,27387,19501,1404,2555,0.03,2466,89,27708,7,0.01,6,1,6000,310,0.38,236,74,3189,6055,7.45,5590,465,12022,876,1.08,827,49,16878,5036,6.2,3754,1282,2928,780,0.96,777,3,259000,8710,10.72,7105,1605,4427,0,0,11618.26,71.3,4677.75,28.7,414.16,1.83,5954.74,26.27,0,11612.58,4.84,0,0,0,0,0.84
2202,Karaikal,Karaikal,83899,673,16727,5,41757,42142,991,11999,6070,5929,1024,19122,11.46,9617,9505,1012,0,0,0,0,0,53530,74.45,30079,23451,1283,27162,25.73,21584,5578,3869,739,0.11,90,649,139,55998,23.94,20083,35915,559,17663,64.74,13313,4350,3060,2379,9.04,2247,132,17023,7120,26.21,6024,1096,5496,3011,3.35,2809,202,13906,13817,50.87,9682,4135,2341,758,0.03,745,13,57308,77,0.28,77,0,0,96,0.35,63,33,1909,1794,6.6,1712,82,20878,489,1.8,472,17,27765,3069,11.3,2759,310,8900,364,1.34,363,1,363000,3687,13.57,2902,785,3697,0,0,7972.07,77.31,2339.61,22.69,320.35,2.57,1842.04,14.77,0,74.79,0,0,0,7858.7,0,39.24
101,Madras,Madras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
